[PC: d1fa] OPCODE f0 | A:23 X:55 Y:11 P:65 SP:fb |beq 16 Zero flag[false]
[PC: d1fc] OPCODE 30 | A:23 X:55 Y:11 P:65 SP:fb |bmi 14
[PC: d1fe] OPCODE e0 | A:23 X:55 Y:11 P:65 SP:fb |cpx AdressingMode[0] 85, 85
[PC: d200] OPCODE d0 | A:23 X:55 Y:11 P:67 SP:fb |bne 10
[PC: d202] OPCODE c0 | A:23 X:55 Y:11 P:67 SP:fb |cpy AdressingMode[0] 17, 17
[PC: d204] OPCODE d0 | A:23 X:55 Y:11 P:67 SP:fb |bne 6
[PC: d206] OPCODE c9 | A:23 X:55 Y:11 P:67 SP:fb |cmp AdressingMode[0] 23, 23
[PC: d208] OPCODE 50 | A:23 X:55 Y:11 P:67 SP:fb |bvc 2
[PC: d20a] OPCODE f0 | A:23 X:55 Y:11 P:67 SP:fb |beq 4 Zero flag[true]
[PC: d210] OPCODE a2 | A:23 X:55 Y:11 P:67 SP:fb |ldx AdressingMode[0] 70
[PC: d212] OPCODE 24 | A:23 X:46 Y:11 P:65 SP:fb |bit AdressingMode[1] 255
[PC: d214] OPCODE 86 | A:23 X:46 Y:11 P:e5 SP:fb |stx AdressingMode[1] 70
[PC: d216] OPCODE f0 | A:23 X:46 Y:11 P:e5 SP:fb |beq 10 Zero flag[false]
[PC: d218] OPCODE 10 | A:23 X:46 Y:11 P:e5 SP:fb |bpl 8
[PC: d21a] OPCODE 50 | A:23 X:46 Y:11 P:e5 SP:fb |bvc 6
[PC: d21c] OPCODE a6 | A:23 X:46 Y:11 P:e5 SP:fb |ldx AdressingMode[1] 70
[PC: d21e] OPCODE e0 | A:23 X:46 Y:11 P:65 SP:fb |cpx AdressingMode[0] 70, 70
[PC: d220] OPCODE f0 | A:23 X:46 Y:11 P:67 SP:fb |beq 4 Zero flag[true]
[PC: d226] OPCODE a9 | A:23 X:46 Y:11 P:67 SP:fb |lda AdressingMode[0] c0
[PC: d228] OPCODE 85 | A:c0 X:46 Y:11 P:e5 SP:fb |sta AdressingMode[1] 192
[PC: d22a] OPCODE a2 | A:c0 X:46 Y:11 P:e5 SP:fb |ldx AdressingMode[0] 51
[PC: d22c] OPCODE a0 | A:c0 X:33 Y:11 P:65 SP:fb |ldy AdressingMode[0] 136
[PC: d22e] OPCODE a9 | A:c0 X:33 Y:88 P:e5 SP:fb |lda AdressingMode[0] 5
[PC: d230] OPCODE 24 | A: 5 X:33 Y:88 P:65 SP:fb |bit AdressingMode[1] 192
[PC: d232] OPCODE 10 | A: 5 X:33 Y:88 P:e7 SP:fb |bpl 16
[PC: d234] OPCODE 50 | A: 5 X:33 Y:88 P:e7 SP:fb |bvc 14
[PC: d236] OPCODE d0 | A: 5 X:33 Y:88 P:e7 SP:fb |bne 12
[PC: d238] OPCODE c9 | A: 5 X:33 Y:88 P:e7 SP:fb |cmp AdressingMode[0] 5, 5
[PC: d23a] OPCODE d0 | A: 5 X:33 Y:88 P:67 SP:fb |bne 8
[PC: d23c] OPCODE e0 | A: 5 X:33 Y:88 P:67 SP:fb |cpx AdressingMode[0] 51, 51
[PC: d23e] OPCODE d0 | A: 5 X:33 Y:88 P:67 SP:fb |bne 4
[PC: d240] OPCODE c0 | A: 5 X:33 Y:88 P:67 SP:fb |cpy AdressingMode[0] 136, 136
[PC: d242] OPCODE f0 | A: 5 X:33 Y:88 P:67 SP:fb |beq 4 Zero flag[true]
[PC: d248] OPCODE a9 | A: 5 X:33 Y:88 P:67 SP:fb |lda AdressingMode[0] 3
[PC: d24a] OPCODE 85 | A: 3 X:33 Y:88 P:65 SP:fb |sta AdressingMode[1] 3
[PC: d24c] OPCODE a9 | A: 3 X:33 Y:88 P:65 SP:fb |lda AdressingMode[0] 1
[PC: d24e] OPCODE 24 | A: 1 X:33 Y:88 P:65 SP:fb |bit AdressingMode[1] 3
[PC: d250] OPCODE 30 | A: 1 X:33 Y:88 P:25 SP:fb |bmi 8
[PC: d252] OPCODE 70 | A: 1 X:33 Y:88 P:25 SP:fb |bvs 6
[PC: d254] OPCODE f0 | A: 1 X:33 Y:88 P:25 SP:fb |beq 4 Zero flag[false]
[PC: d256] OPCODE c9 | A: 1 X:33 Y:88 P:25 SP:fb |cmp AdressingMode[0] 1, 1
[PC: d258] OPCODE f0 | A: 1 X:33 Y:88 P:27 SP:fb |beq 4 Zero flag[true]
[PC: d25e] OPCODE a0 | A: 1 X:33 Y:88 P:27 SP:fb |ldy AdressingMode[0] 126
[PC: d260] OPCODE a9 | A: 1 X:33 Y:7e P:25 SP:fb |lda AdressingMode[0] aa
[PC: d262] OPCODE 85 | A:aa X:33 Y:7e P:a5 SP:fb |sta AdressingMode[1] 170
[PC: d264] OPCODE 20 | A:aa X:33 Y:7e P:a5 SP:fb |jsr f7b6
[PC: f7b6] OPCODE 18 | A:aa X:33 Y:7e P:a5 SP:f9 |clc
[PC: f7b7] OPCODE a9 | A:aa X:33 Y:7e P:a4 SP:f9 |lda AdressingMode[0] ff
[PC: f7b9] OPCODE 85 | A:ff X:33 Y:7e P:a4 SP:f9 |sta AdressingMode[1] 255
[PC: f7bb] OPCODE 24 | A:ff X:33 Y:7e P:a4 SP:f9 |bit AdressingMode[1] 255
[PC: f7bd] OPCODE a9 | A:ff X:33 Y:7e P:e4 SP:f9 |lda AdressingMode[0] 55
[PC: f7bf] OPCODE 60 | A:55 X:33 Y:7e P:64 SP:f9 |rts d267
[PC: d267] OPCODE  5 | A:55 X:33 Y:7e P:64 SP:fb |ora AdressingMode[1] 255
[PC: d269] OPCODE 20 | A:ff X:33 Y:7e P:e4 SP:fb |jsr f7c0
[PC: f7c0] OPCODE b0 | A:ff X:33 Y:7e P:e4 SP:f9 |bcs 9
[PC: f7c2] OPCODE 10 | A:ff X:33 Y:7e P:e4 SP:f9 |bpl 7
[PC: f7c4] OPCODE c9 | A:ff X:33 Y:7e P:e4 SP:f9 |cmp AdressingMode[0] ff, ff
[PC: f7c6] OPCODE d0 | A:ff X:33 Y:7e P:67 SP:f9 |bne 3
[PC: f7c8] OPCODE 50 | A:ff X:33 Y:7e P:67 SP:f9 |bvc 1
[PC: f7ca] OPCODE 60 | A:ff X:33 Y:7e P:67 SP:f9 |rts d26c
[PC: d26c] OPCODE c8 | A:ff X:33 Y:7e P:67 SP:fb |iny 126
[PC: d26d] OPCODE a9 | A:ff X:33 Y:7f P:65 SP:fb |lda AdressingMode[0] 0
[PC: d26f] OPCODE 85 | A: 0 X:33 Y:7f P:67 SP:fb |sta AdressingMode[1] 0
[PC: d271] OPCODE 20 | A: 0 X:33 Y:7f P:67 SP:fb |jsr f7ce
[PC: f7ce] OPCODE 38 | A: 0 X:33 Y:7f P:67 SP:f9 |sec
[PC: f7cf] OPCODE b8 | A: 0 X:33 Y:7f P:67 SP:f9 |clv
[PC: f7d0] OPCODE a9 | A: 0 X:33 Y:7f P:27 SP:f9 |lda AdressingMode[0] 0
[PC: f7d2] OPCODE 60 | A: 0 X:33 Y:7f P:27 SP:f9 |rts d274
[PC: d274] OPCODE  5 | A: 0 X:33 Y:7f P:27 SP:fb |ora AdressingMode[1] 0
[PC: d276] OPCODE 20 | A: 0 X:33 Y:7f P:27 SP:fb |jsr f7d3
[PC: f7d3] OPCODE d0 | A: 0 X:33 Y:7f P:27 SP:f9 |bne 7
[PC: f7d5] OPCODE 70 | A: 0 X:33 Y:7f P:27 SP:f9 |bvs 5
[PC: f7d7] OPCODE 90 | A: 0 X:33 Y:7f P:27 SP:f9 |bcc 3
[PC: f7d9] OPCODE 30 | A: 0 X:33 Y:7f P:27 SP:f9 |bmi 1
[PC: f7db] OPCODE 60 | A: 0 X:33 Y:7f P:27 SP:f9 |rts d279
[PC: d279] OPCODE c8 | A: 0 X:33 Y:7f P:27 SP:fb |iny 127
[PC: d27a] OPCODE a9 | A: 0 X:33 Y:80 P:a5 SP:fb |lda AdressingMode[0] aa
[PC: d27c] OPCODE 85 | A:aa X:33 Y:80 P:a5 SP:fb |sta AdressingMode[1] 170
[PC: d27e] OPCODE 20 | A:aa X:33 Y:80 P:a5 SP:fb |jsr f7df
[PC: f7df] OPCODE 18 | A:aa X:33 Y:80 P:a5 SP:f9 |clc
[PC: f7e0] OPCODE 24 | A:aa X:33 Y:80 P:a4 SP:f9 |bit AdressingMode[1] 255
[PC: f7e2] OPCODE a9 | A:aa X:33 Y:80 P:e4 SP:f9 |lda AdressingMode[0] 55
[PC: f7e4] OPCODE 60 | A:55 X:33 Y:80 P:64 SP:f9 |rts d281
[PC: d281] OPCODE 25 | A:55 X:33 Y:80 P:64 SP:fb |and AdressingMode[1] 0
[PC: d283] OPCODE 20 | A: 0 X:33 Y:80 P:66 SP:fb |jsr f7e5
[PC: f7e5] OPCODE d0 | A: 0 X:33 Y:80 P:66 SP:f9 |bne 7
[PC: f7e7] OPCODE 50 | A: 0 X:33 Y:80 P:66 SP:f9 |bvc 5
[PC: f7e9] OPCODE b0 | A: 0 X:33 Y:80 P:66 SP:f9 |bcs 3
[PC: f7eb] OPCODE 30 | A: 0 X:33 Y:80 P:66 SP:f9 |bmi 1
[PC: f7ed] OPCODE 60 | A: 0 X:33 Y:80 P:66 SP:f9 |rts d286
[PC: d286] OPCODE c8 | A: 0 X:33 Y:80 P:66 SP:fb |iny 128
[PC: d287] OPCODE a9 | A: 0 X:33 Y:81 P:e4 SP:fb |lda AdressingMode[0] ef
[PC: d289] OPCODE 85 | A:ef X:33 Y:81 P:e4 SP:fb |sta AdressingMode[1] 239
[PC: d28b] OPCODE 20 | A:ef X:33 Y:81 P:e4 SP:fb |jsr f7f1
[PC: f7f1] OPCODE 38 | A:ef X:33 Y:81 P:e4 SP:f9 |sec
[PC: f7f2] OPCODE b8 | A:ef X:33 Y:81 P:e5 SP:f9 |clv
[PC: f7f3] OPCODE a9 | A:ef X:33 Y:81 P:a5 SP:f9 |lda AdressingMode[0] f8
[PC: f7f5] OPCODE 60 | A:f8 X:33 Y:81 P:a5 SP:f9 |rts d28e
[PC: d28e] OPCODE 25 | A:f8 X:33 Y:81 P:a5 SP:fb |and AdressingMode[1] e8
[PC: d290] OPCODE 20 | A:e8 X:33 Y:81 P:a5 SP:fb |jsr f7f6
[PC: f7f6] OPCODE 90 | A:e8 X:33 Y:81 P:a5 SP:f9 |bcc 9
[PC: f7f8] OPCODE 10 | A:e8 X:33 Y:81 P:a5 SP:f9 |bpl 7
[PC: f7fa] OPCODE c9 | A:e8 X:33 Y:81 P:a5 SP:f9 |cmp AdressingMode[0] e8, e8
[PC: f7fc] OPCODE d0 | A:e8 X:33 Y:81 P:27 SP:f9 |bne 3
[PC: f7fe] OPCODE 70 | A:e8 X:33 Y:81 P:27 SP:f9 |bvs 1
[PC: f800] OPCODE 60 | A:e8 X:33 Y:81 P:27 SP:f9 |rts d293
[PC: d293] OPCODE c8 | A:e8 X:33 Y:81 P:27 SP:fb |iny 129
[PC: d294] OPCODE a9 | A:e8 X:33 Y:82 P:a5 SP:fb |lda AdressingMode[0] aa
[PC: d296] OPCODE 85 | A:aa X:33 Y:82 P:a5 SP:fb |sta AdressingMode[1] 170
[PC: d298] OPCODE 20 | A:aa X:33 Y:82 P:a5 SP:fb |jsr f804
[PC: f804] OPCODE 18 | A:aa X:33 Y:82 P:a5 SP:f9 |clc
[PC: f805] OPCODE 24 | A:aa X:33 Y:82 P:a4 SP:f9 |bit AdressingMode[1] 255
[PC: f807] OPCODE a9 | A:aa X:33 Y:82 P:e4 SP:f9 |lda AdressingMode[0] 5f
[PC: f809] OPCODE 60 | A:5f X:33 Y:82 P:64 SP:f9 |rts d29b
[PC: d29b] OPCODE 45 | A:5f X:33 Y:82 P:64 SP:fb |eor AdressingMode[1] 245
[PC: d29d] OPCODE 20 | A:f5 X:33 Y:82 P:e4 SP:fb |jsr f80a
[PC: f80a] OPCODE b0 | A:f5 X:33 Y:82 P:e4 SP:f9 |bcs 9
[PC: f80c] OPCODE 10 | A:f5 X:33 Y:82 P:e4 SP:f9 |bpl 7
[PC: f80e] OPCODE c9 | A:f5 X:33 Y:82 P:e4 SP:f9 |cmp AdressingMode[0] f5, f5
[PC: f810] OPCODE d0 | A:f5 X:33 Y:82 P:67 SP:f9 |bne 3
[PC: f812] OPCODE 50 | A:f5 X:33 Y:82 P:67 SP:f9 |bvc 1
[PC: f814] OPCODE 60 | A:f5 X:33 Y:82 P:67 SP:f9 |rts d2a0
[PC: d2a0] OPCODE c8 | A:f5 X:33 Y:82 P:67 SP:fb |iny 130
[PC: d2a1] OPCODE a9 | A:f5 X:33 Y:83 P:e5 SP:fb |lda AdressingMode[0] 70
[PC: d2a3] OPCODE 85 | A:70 X:33 Y:83 P:65 SP:fb |sta AdressingMode[1] 112
[PC: d2a5] OPCODE 20 | A:70 X:33 Y:83 P:65 SP:fb |jsr f818
[PC: f818] OPCODE 38 | A:70 X:33 Y:83 P:65 SP:f9 |sec
[PC: f819] OPCODE b8 | A:70 X:33 Y:83 P:65 SP:f9 |clv
[PC: f81a] OPCODE a9 | A:70 X:33 Y:83 P:25 SP:f9 |lda AdressingMode[0] 70
[PC: f81c] OPCODE 60 | A:70 X:33 Y:83 P:25 SP:f9 |rts d2a8
[PC: d2a8] OPCODE 45 | A:70 X:33 Y:83 P:25 SP:fb |eor AdressingMode[1] 0
[PC: d2aa] OPCODE 20 | A: 0 X:33 Y:83 P:27 SP:fb |jsr f81d
[PC: f81d] OPCODE d0 | A: 0 X:33 Y:83 P:27 SP:f9 |bne 7
[PC: f81f] OPCODE 70 | A: 0 X:33 Y:83 P:27 SP:f9 |bvs 5
[PC: f821] OPCODE 90 | A: 0 X:33 Y:83 P:27 SP:f9 |bcc 3
[PC: f823] OPCODE 30 | A: 0 X:33 Y:83 P:27 SP:f9 |bmi 1
[PC: f825] OPCODE 60 | A: 0 X:33 Y:83 P:27 SP:f9 |rts d2ad
[PC: d2ad] OPCODE c8 | A: 0 X:33 Y:83 P:27 SP:fb |iny 131
[PC: d2ae] OPCODE a9 | A: 0 X:33 Y:84 P:a5 SP:fb |lda AdressingMode[0] 69
[PC: d2b0] OPCODE 85 | A:69 X:33 Y:84 P:25 SP:fb |sta AdressingMode[1] 105
[PC: d2b2] OPCODE 20 | A:69 X:33 Y:84 P:25 SP:fb |jsr f829
[PC: f829] OPCODE 18 | A:69 X:33 Y:84 P:25 SP:f9 |clc
[PC: f82a] OPCODE 24 | A:69 X:33 Y:84 P:24 SP:f9 |bit AdressingMode[1] 255
[PC: f82c] OPCODE a9 | A:69 X:33 Y:84 P:e4 SP:f9 |lda AdressingMode[0] 0
[PC: f82e] OPCODE 60 | A: 0 X:33 Y:84 P:66 SP:f9 |rts d2b5
[PC: d2b5] OPCODE 65 | A: 0 X:33 Y:84 P:66 SP:fb |adc AdressingMode[1] 69
[PC: d2b7] OPCODE 20 | A:69 X:33 Y:84 P:24 SP:fb |jsr f82f
[PC: f82f] OPCODE 30 | A:69 X:33 Y:84 P:24 SP:f9 |bmi 9
[PC: f831] OPCODE b0 | A:69 X:33 Y:84 P:24 SP:f9 |bcs 7
[PC: f833] OPCODE c9 | A:69 X:33 Y:84 P:24 SP:f9 |cmp AdressingMode[0] 69, 69
[PC: f835] OPCODE d0 | A:69 X:33 Y:84 P:27 SP:f9 |bne 3
[PC: f837] OPCODE 70 | A:69 X:33 Y:84 P:27 SP:f9 |bvs 1
[PC: f839] OPCODE 60 | A:69 X:33 Y:84 P:27 SP:f9 |rts d2ba
[PC: d2ba] OPCODE c8 | A:69 X:33 Y:84 P:27 SP:fb |iny 132
[PC: d2bb] OPCODE 20 | A:69 X:33 Y:85 P:a5 SP:fb |jsr f83d
[PC: f83d] OPCODE 38 | A:69 X:33 Y:85 P:a5 SP:f9 |sec
[PC: f83e] OPCODE 24 | A:69 X:33 Y:85 P:a5 SP:f9 |bit AdressingMode[1] 255
[PC: f840] OPCODE a9 | A:69 X:33 Y:85 P:e5 SP:f9 |lda AdressingMode[0] 0
[PC: f842] OPCODE 60 | A: 0 X:33 Y:85 P:67 SP:f9 |rts d2be
[PC: d2be] OPCODE 65 | A: 0 X:33 Y:85 P:67 SP:fb |adc AdressingMode[1] 6a
[PC: d2c0] OPCODE 20 | A:6a X:33 Y:85 P:24 SP:fb |jsr f843
[PC: f843] OPCODE 30 | A:6a X:33 Y:85 P:24 SP:f9 |bmi 9
[PC: f845] OPCODE b0 | A:6a X:33 Y:85 P:24 SP:f9 |bcs 7
[PC: f847] OPCODE c9 | A:6a X:33 Y:85 P:24 SP:f9 |cmp AdressingMode[0] 6a, 6a
[PC: f849] OPCODE d0 | A:6a X:33 Y:85 P:27 SP:f9 |bne 3
[PC: f84b] OPCODE 70 | A:6a X:33 Y:85 P:27 SP:f9 |bvs 1
[PC: f84d] OPCODE 60 | A:6a X:33 Y:85 P:27 SP:f9 |rts d2c3
[PC: d2c3] OPCODE c8 | A:6a X:33 Y:85 P:27 SP:fb |iny 133
[PC: d2c4] OPCODE a9 | A:6a X:33 Y:86 P:a5 SP:fb |lda AdressingMode[0] 7f
[PC: d2c6] OPCODE 85 | A:7f X:33 Y:86 P:25 SP:fb |sta AdressingMode[1] 127
[PC: d2c8] OPCODE 20 | A:7f X:33 Y:86 P:25 SP:fb |jsr f851
[PC: f851] OPCODE 38 | A:7f X:33 Y:86 P:25 SP:f9 |sec
[PC: f852] OPCODE b8 | A:7f X:33 Y:86 P:25 SP:f9 |clv
[PC: f853] OPCODE a9 | A:7f X:33 Y:86 P:25 SP:f9 |lda AdressingMode[0] 7f
[PC: f855] OPCODE 60 | A:7f X:33 Y:86 P:25 SP:f9 |rts d2cb
[PC: d2cb] OPCODE 65 | A:7f X:33 Y:86 P:25 SP:fb |adc AdressingMode[1] ff
[PC: d2cd] OPCODE 20 | A:ff X:33 Y:86 P:e4 SP:fb |jsr f856
[PC: f856] OPCODE 10 | A:ff X:33 Y:86 P:e4 SP:f9 |bpl 9
[PC: f858] OPCODE b0 | A:ff X:33 Y:86 P:e4 SP:f9 |bcs 7
[PC: f85a] OPCODE c9 | A:ff X:33 Y:86 P:e4 SP:f9 |cmp AdressingMode[0] ff, ff
[PC: f85c] OPCODE d0 | A:ff X:33 Y:86 P:67 SP:f9 |bne 3
[PC: f85e] OPCODE 50 | A:ff X:33 Y:86 P:67 SP:f9 |bvc 1
[PC: f860] OPCODE 60 | A:ff X:33 Y:86 P:67 SP:f9 |rts d2d0
[PC: d2d0] OPCODE c8 | A:ff X:33 Y:86 P:67 SP:fb |iny 134
[PC: d2d1] OPCODE a9 | A:ff X:33 Y:87 P:e5 SP:fb |lda AdressingMode[0] 80
[PC: d2d3] OPCODE 85 | A:80 X:33 Y:87 P:e5 SP:fb |sta AdressingMode[1] 128
[PC: d2d5] OPCODE 20 | A:80 X:33 Y:87 P:e5 SP:fb |jsr f864
[PC: f864] OPCODE 18 | A:80 X:33 Y:87 P:e5 SP:f9 |clc
[PC: f865] OPCODE 24 | A:80 X:33 Y:87 P:e4 SP:f9 |bit AdressingMode[1] 255
[PC: f867] OPCODE a9 | A:80 X:33 Y:87 P:e4 SP:f9 |lda AdressingMode[0] 7f
[PC: f869] OPCODE 60 | A:7f X:33 Y:87 P:64 SP:f9 |rts d2d8
[PC: d2d8] OPCODE 65 | A:7f X:33 Y:87 P:64 SP:fb |adc AdressingMode[1] ff
[PC: d2da] OPCODE 20 | A:ff X:33 Y:87 P:a4 SP:fb |jsr f86a
[PC: f86a] OPCODE 10 | A:ff X:33 Y:87 P:a4 SP:f9 |bpl 9
[PC: f86c] OPCODE b0 | A:ff X:33 Y:87 P:a4 SP:f9 |bcs 7
[PC: f86e] OPCODE c9 | A:ff X:33 Y:87 P:a4 SP:f9 |cmp AdressingMode[0] ff, ff
[PC: f870] OPCODE d0 | A:ff X:33 Y:87 P:27 SP:f9 |bne 3
[PC: f872] OPCODE 70 | A:ff X:33 Y:87 P:27 SP:f9 |bvs 1
[PC: f874] OPCODE 60 | A:ff X:33 Y:87 P:27 SP:f9 |rts d2dd
[PC: d2dd] OPCODE c8 | A:ff X:33 Y:87 P:27 SP:fb |iny 135
[PC: d2de] OPCODE 20 | A:ff X:33 Y:88 P:a5 SP:fb |jsr f878
[PC: f878] OPCODE 38 | A:ff X:33 Y:88 P:a5 SP:f9 |sec
[PC: f879] OPCODE b8 | A:ff X:33 Y:88 P:a5 SP:f9 |clv
[PC: f87a] OPCODE a9 | A:ff X:33 Y:88 P:a5 SP:f9 |lda AdressingMode[0] 7f
[PC: f87c] OPCODE 60 | A:7f X:33 Y:88 P:25 SP:f9 |rts d2e1
[PC: d2e1] OPCODE 65 | A:7f X:33 Y:88 P:25 SP:fb |adc AdressingMode[1] 0
[PC: d2e3] OPCODE 20 | A: 0 X:33 Y:88 P:27 SP:fb |jsr f87d
[PC: f87d] OPCODE d0 | A: 0 X:33 Y:88 P:27 SP:f9 |bne 7
[PC: f87f] OPCODE 30 | A: 0 X:33 Y:88 P:27 SP:f9 |bmi 5
[PC: f881] OPCODE 70 | A: 0 X:33 Y:88 P:27 SP:f9 |bvs 3
[PC: f883] OPCODE 90 | A: 0 X:33 Y:88 P:27 SP:f9 |bcc 1
[PC: f885] OPCODE 60 | A: 0 X:33 Y:88 P:27 SP:f9 |rts d2e6
[PC: d2e6] OPCODE c8 | A: 0 X:33 Y:88 P:27 SP:fb |iny 136
[PC: d2e7] OPCODE a9 | A: 0 X:33 Y:89 P:a5 SP:fb |lda AdressingMode[0] 40
[PC: d2e9] OPCODE 85 | A:40 X:33 Y:89 P:25 SP:fb |sta AdressingMode[1] 64
[PC: d2eb] OPCODE 20 | A:40 X:33 Y:89 P:25 SP:fb |jsr f889
[PC: f889] OPCODE 24 | A:40 X:33 Y:89 P:25 SP:f9 |bit AdressingMode[1] 255
[PC: f88b] OPCODE a9 | A:40 X:33 Y:89 P:e5 SP:f9 |lda AdressingMode[0] 40
[PC: f88d] OPCODE 60 | A:40 X:33 Y:89 P:65 SP:f9 |rts d2ee
[PC: d2ee] OPCODE c5 | A:40 X:33 Y:89 P:65 SP:fb |cmp AdressingMode[1] 40, 40
[PC: d2f0] OPCODE 20 | A:40 X:33 Y:89 P:67 SP:fb |jsr f88e
[PC: f88e] OPCODE 30 | A:40 X:33 Y:89 P:67 SP:f9 |bmi 7
[PC: f890] OPCODE 90 | A:40 X:33 Y:89 P:67 SP:f9 |bcc 5
[PC: f892] OPCODE d0 | A:40 X:33 Y:89 P:67 SP:f9 |bne 3
[PC: f894] OPCODE 50 | A:40 X:33 Y:89 P:67 SP:f9 |bvc 1
[PC: f896] OPCODE 60 | A:40 X:33 Y:89 P:67 SP:f9 |rts d2f3
[PC: d2f3] OPCODE c8 | A:40 X:33 Y:89 P:67 SP:fb |iny 137
[PC: d2f4] OPCODE 48 | A:40 X:33 Y:8a P:e5 SP:fb |pha 40
[PC: d2f5] OPCODE a9 | A:40 X:33 Y:8a P:e5 SP:fa |lda AdressingMode[0] 3f
[PC: d2f7] OPCODE 85 | A:3f X:33 Y:8a P:65 SP:fa |sta AdressingMode[1] 63
[PC: d2f9] OPCODE 68 | A:3f X:33 Y:8a P:65 SP:fa |pla 40
[PC: d2fa] OPCODE 20 | A:40 X:33 Y:8a P:65 SP:fb |jsr f89a
[PC: f89a] OPCODE b8 | A:40 X:33 Y:8a P:65 SP:f9 |clv
[PC: f89b] OPCODE 60 | A:40 X:33 Y:8a P:25 SP:f9 |rts d2fd
[PC: d2fd] OPCODE c5 | A:40 X:33 Y:8a P:25 SP:fb |cmp AdressingMode[1] 40, 3f
[PC: d2ff] OPCODE 20 | A:40 X:33 Y:8a P:25 SP:fb |jsr f89c
[PC: f89c] OPCODE f0 | A:40 X:33 Y:8a P:25 SP:f9 |beq 7 Zero flag[false]
[PC: f89e] OPCODE 30 | A:40 X:33 Y:8a P:25 SP:f9 |bmi 5
[PC: f8a0] OPCODE 90 | A:40 X:33 Y:8a P:25 SP:f9 |bcc 3
[PC: f8a2] OPCODE 70 | A:40 X:33 Y:8a P:25 SP:f9 |bvs 1
[PC: f8a4] OPCODE 60 | A:40 X:33 Y:8a P:25 SP:f9 |rts d302
[PC: d302] OPCODE c8 | A:40 X:33 Y:8a P:25 SP:fb |iny 138
[PC: d303] OPCODE 48 | A:40 X:33 Y:8b P:a5 SP:fb |pha 40
[PC: d304] OPCODE a9 | A:40 X:33 Y:8b P:a5 SP:fa |lda AdressingMode[0] 41
[PC: d306] OPCODE 85 | A:41 X:33 Y:8b P:25 SP:fa |sta AdressingMode[1] 65
[PC: d308] OPCODE 68 | A:41 X:33 Y:8b P:25 SP:fa |pla 40
[PC: d309] OPCODE c5 | A:40 X:33 Y:8b P:25 SP:fb |cmp AdressingMode[1] 40, 41
[PC: d30b] OPCODE 20 | A:40 X:33 Y:8b P:a4 SP:fb |jsr f8a8
[PC: f8a8] OPCODE f0 | A:40 X:33 Y:8b P:a4 SP:f9 |beq 5 Zero flag[false]
[PC: f8aa] OPCODE 10 | A:40 X:33 Y:8b P:a4 SP:f9 |bpl 3
[PC: f8ac] OPCODE 10 | A:40 X:33 Y:8b P:a4 SP:f9 |bpl 1
[PC: f8ae] OPCODE 60 | A:40 X:33 Y:8b P:a4 SP:f9 |rts d30e
[PC: d30e] OPCODE c8 | A:40 X:33 Y:8b P:a4 SP:fb |iny 139
[PC: d30f] OPCODE 48 | A:40 X:33 Y:8c P:a4 SP:fb |pha 40
[PC: d310] OPCODE a9 | A:40 X:33 Y:8c P:a4 SP:fa |lda AdressingMode[0] 0
[PC: d312] OPCODE 85 | A: 0 X:33 Y:8c P:26 SP:fa |sta AdressingMode[1] 0
[PC: d314] OPCODE 68 | A: 0 X:33 Y:8c P:26 SP:fa |pla 40
[PC: d315] OPCODE 20 | A:40 X:33 Y:8c P:24 SP:fb |jsr f8b2
[PC: f8b2] OPCODE a9 | A:40 X:33 Y:8c P:24 SP:f9 |lda AdressingMode[0] 80
[PC: f8b4] OPCODE 60 | A:80 X:33 Y:8c P:a4 SP:f9 |rts d318
[PC: d318] OPCODE c5 | A:80 X:33 Y:8c P:a4 SP:fb |cmp AdressingMode[1] 80, 0
[PC: d31a] OPCODE 20 | A:80 X:33 Y:8c P:a5 SP:fb |jsr f8b5
[PC: f8b5] OPCODE f0 | A:80 X:33 Y:8c P:a5 SP:f9 |beq 5 Zero flag[false]
[PC: f8b7] OPCODE 10 | A:80 X:33 Y:8c P:a5 SP:f9 |bpl 3
[PC: f8b9] OPCODE 90 | A:80 X:33 Y:8c P:a5 SP:f9 |bcc 1
[PC: f8bb] OPCODE 60 | A:80 X:33 Y:8c P:a5 SP:f9 |rts d31d
[PC: d31d] OPCODE c8 | A:80 X:33 Y:8c P:a5 SP:fb |iny 140
[PC: d31e] OPCODE 48 | A:80 X:33 Y:8d P:a5 SP:fb |pha 80
[PC: d31f] OPCODE a9 | A:80 X:33 Y:8d P:a5 SP:fa |lda AdressingMode[0] 80
[PC: d321] OPCODE 85 | A:80 X:33 Y:8d P:a5 SP:fa |sta AdressingMode[1] 128
[PC: d323] OPCODE 68 | A:80 X:33 Y:8d P:a5 SP:fa |pla 80
[PC: d324] OPCODE c5 | A:80 X:33 Y:8d P:a5 SP:fb |cmp AdressingMode[1] 80, 80
[PC: d326] OPCODE 20 | A:80 X:33 Y:8d P:27 SP:fb |jsr f8bf
[PC: f8bf] OPCODE d0 | A:80 X:33 Y:8d P:27 SP:f9 |bne 5
[PC: f8c1] OPCODE 30 | A:80 X:33 Y:8d P:27 SP:f9 |bmi 3
[PC: f8c3] OPCODE 90 | A:80 X:33 Y:8d P:27 SP:f9 |bcc 1
[PC: f8c5] OPCODE 60 | A:80 X:33 Y:8d P:27 SP:f9 |rts d329
[PC: d329] OPCODE c8 | A:80 X:33 Y:8d P:27 SP:fb |iny 141
